0,1,2,3,4,5,6,7,8,9,10,11,12,label
-35.11583,138.92256,-65.79464,62.38379,-42.20327,31.494713,-40.904545,21.592796,-16.969238,2.5156715,-2.372622,-9.07418,0.049584433,yes
-36.299225,150.43614,-70.83205,57.10157,-41.45183,33.28783,-36.28239,22.368282,-14.607125,5.117108,-0.3997297,-11.034332,-1.6590496,yes
-34.947086,145.92392,-67.66716,62.084667,-41.340565,30.441858,-39.68002,23.308744,-16.578037,3.9304197,-1.3667551,-9.719718,-1.2366447,yes
-34.297054,153.9032,-69.271255,53.06006,-39.52012,31.22004,-33.201183,17.63339,-11.473261,4.740319,-0.56936634,-10.034989,-3.3334618,yes
-41.66048,151.3701,-69.70115,60.535538,-41.108982,33.19564,-34.865242,18.230124,-13.956702,-0.7068915,-4.985223,-14.147288,-2.5462914,yes
-51.96876,157.03537,-71.25713,45.39167,-39.86626,26.065178,-32.214077,16.905514,-19.529942,0.6445632,0.9625709,-7.9409966,-1.0289408,yes
-60.150723,133.86133,-88.98017,36.252842,-47.635944,24.197615,-32.164032,21.911125,-20.079283,3.8197153,-2.3841722,-15.455518,0.7681927,yes
-51.1933,119.47176,-108.576454,9.118513,-57.586914,12.954042,-31.47459,21.072605,-22.016268,6.80616,-1.0261242,-16.79619,-2.6153865,yes
-88.56308,121.0542,-106.13444,-11.169039,-50.93085,10.84046,-28.915218,15.8322735,-10.105354,0.022958903,-0.86482894,-14.618313,-6.694631,yes
-75.54079,137.46326,-108.32667,5.7928467,-50.007042,7.736741,-32.65719,15.7341385,-17.130743,5.36056,2.8891962,-12.435971,-2.1821158,yes
-110.20824,127.90475,-104.289314,4.7007594,-48.51912,9.727509,-29.485806,17.627502,-15.104921,5.105003,-0.40147775,-14.338025,-4.936991,yes
-81.70072,138.26216,-93.8919,10.210319,-49.83282,8.748052,-28.388527,18.027805,-11.340967,9.114027,3.424183,-9.750233,-6.5397573,yes
-63.861454,135.94418,-80.15494,20.085516,-49.654697,13.902305,-33.451168,21.292871,-6.6361055,10.032253,1.275288,-12.070224,-6.963736,yes
-104.235725,126.57464,-78.35254,8.211523,-47.424046,11.527028,-31.732782,15.220132,-5.168673,11.377506,5.341799,-17.808928,-13.994729,yes
-73.07353,137.2481,-67.19207,27.722897,-46.86749,17.034233,-37.137386,17.938393,-8.993311,4.8956523,-1.04558,-13.532226,-7.6304965,yes
-45.781372,152.5292,-81.74473,47.718964,-51.28994,28.306366,-45.11858,20.506243,-16.839058,3.7895777,-2.3146982,-10.640992,-1.0930773,yes
-45.62512,137.33405,-70.11629,36.990437,-46.61301,24.659468,-39.30885,17.320011,-19.659113,3.5879009,0.26693484,-10.499339,-2.5488248,yes
-38.344193,144.45476,-67.53875,48.088203,-44.08264,25.446642,-42.834846,17.730288,-15.768374,1.5142174,-8.792191,-15.896477,-2.3869295,yes
-54.634758,137.62968,-77.08966,34.145576,-47.316875,14.88485,-33.555935,20.190271,-23.103794,3.6965446,-3.5441518,-14.861014,-1.2192518,yes
-69.05536,147.76706,-75.78309,30.309473,-56.56409,4.141861,-21.752796,19.724644,-28.564085,0.71980566,4.786655,-12.963137,1.6992272,yes
-82.30224,140.78914,-69.32445,26.998287,-53.735386,10.315847,-23.143116,19.786373,-22.930569,8.201111,5.1388674,-14.6944895,-1.277755,yes
-84.63702,128.63718,-68.00891,21.006107,-51.394905,6.735742,-13.762374,17.650414,-25.960356,7.8693194,8.505871,-9.604121,-0.7347817,yes
-77.99509,128.29932,-64.39837,53.654892,-45.467674,24.042133,-36.58555,19.864513,-21.87658,2.9638731,-5.746353,-9.672705,1.1392541,yes
-83.492004,132.2975,-74.584045,44.476162,-40.2544,19.895742,-32.058212,19.04567,-25.257715,8.523676,-0.7472059,-15.54218,-3.520402,yes
-77.19411,130.37317,-68.90194,52.81004,-38.86136,24.154675,-35.105785,18.043732,-19.027334,7.1404347,-4.474099,-13.903853,-2.4292278,yes
-86.829445,143.18022,-72.5328,41.339138,-32.0522,17.596478,-28.381672,15.923193,-21.080593,9.054697,-2.186662,-17.237732,-5.5343475,yes
-76.39174,149.42014,-66.69186,54.42316,-37.51167,28.805683,-36.448124,15.997251,-13.598494,-0.45653507,-1.3042213,-11.824087,-2.7509012,yes
-37.61415,147.40724,-64.756615,48.80109,-40.623837,27.658916,-36.884857,17.384604,-16.610033,-0.53676945,-0.516759,-11.271759,-3.8943026,yes
-42.55093,150.03882,-66.883644,54.240334,-38.178345,28.408318,-37.46853,18.14954,-15.023457,-2.7371383,-4.4855413,-14.452265,-3.8894193,yes
-39.90683,149.12141,-71.46979,45.1391,-43.651424,25.601246,-38.948517,18.310299,-19.291061,1.3269775,-2.8181834,-14.975485,-3.237044,yes
-53.141556,162.00447,-66.217155,39.796783,-50.9866,17.0104,-28.098738,17.71316,-20.693018,-1.5715761,1.26328,-9.090865,4.0019317,yes
-54.870483,139.7,-60.442028,32.084988,-51.983902,16.494299,-25.214754,20.147749,-16.750849,5.299591,2.8758378,-11.37989,-4.0591736,yes
-55.605846,144.71425,-64.83798,27.563824,-46.889812,14.131584,-23.921394,18.706419,-19.469036,7.2735577,5.5516,-12.389592,-3.8856008,yes
-66.856026,141.34183,-58.229004,49.350803,-40.854885,20.501318,-29.995884,18.06873,-16.741692,1.3754373,-2.8537433,-10.417438,-0.08893767,yes
-42.30629,138.7841,-64.45015,57.699093,-43.26037,30.454433,-35.62631,21.094816,-14.971156,4.437685,-6.3749595,-11.564679,-2.7768493,yes
-39.365837,142.98871,-69.048706,57.66403,-38.46358,21.797588,-39.3694,17.693329,-14.765712,5.849211,-2.679322,-10.483301,-1.9884108,yes
-56.16341,140.35805,-69.386345,51.220192,-38.292988,23.59282,-29.169785,14.794817,-19.234774,5.7874737,-5.285514,-14.635849,-2.7522004,yes
-61.012486,154.13702,-78.67652,40.817276,-40.856457,21.091822,-38.235622,17.204117,-13.625017,5.648594,1.3812913,-15.464425,-5.931102,yes
-65.47512,147.44023,-83.3335,18.21265,-51.09351,8.285795,-25.463871,12.885225,-7.164016,7.807506,4.2578635,-13.3877535,-8.15185,yes
-70.437996,154.7837,-70.91886,48.868187,-36.557896,24.496109,-31.977348,16.564028,-11.848522,-0.06404548,-1.2862306,-10.243637,-3.9622755,yes
-49.037075,146.27194,-69.36293,46.05526,-37.812717,23.61351,-38.84947,15.434176,-18.860844,1.1163346,0.1565094,-15.928827,-2.615698,yes
-43.94435,158.3977,-73.03274,46.77805,-52.748875,24.679695,-37.40314,20.15063,-17.164139,2.937955,0.6156695,-8.364512,3.4641864,yes
-72.57954,135.37042,-65.0986,31.363117,-52.032005,8.527511,-19.970602,21.756588,-19.48829,3.719046,5.0596156,-14.397027,-4.7609,yes
-69.28201,140.01068,-69.427765,28.647097,-50.99094,8.193721,-13.261728,13.917114,-21.57354,5.738074,6.480184,-10.937776,-1.2957884,yes
-85.27253,137.12688,-65.256325,42.560223,-39.705544,13.888614,-21.012796,15.029876,-19.236155,2.4675906,0.056606587,-10.867934,0.66743094,yes
-51.748592,139.24973,-67.94821,63.955124,-44.631466,30.907057,-39.023403,18.87395,-17.357206,6.4409437,-6.339056,-9.331958,-1.2773273,yes
-41.320583,150.55327,-65.79956,57.672913,-34.638657,23.312515,-36.298897,15.915377,-13.055514,4.73151,-3.7046442,-11.636036,-3.6491287,yes
-39.586605,147.8378,-65.17873,57.11338,-37.191677,24.419994,-28.101389,16.331614,-11.505756,4.922365,-8.1682205,-10.607306,-3.241516,yes
-39.02178,159.97336,-64.15484,51.922707,-35.167767,25.608215,-32.098877,17.676832,-12.127559,0.008320237,-3.6975253,-13.50991,-1.3364124,yes
-38.03412,150.55133,-69.350334,56.80989,-37.99997,28.983253,-34.004063,17.660103,-14.170626,-3.9070208,-5.5534573,-13.558552,0.64490074,yes
-53.10691,149.56491,-71.678894,49.925602,-39.14085,27.284687,-32.212276,17.586145,-15.221947,3.0058002,-3.107845,-15.458991,-3.087512,yes
-43.308052,153.56561,-65.643524,49.651703,-37.700165,25.16048,-34.80886,17.954765,-15.014408,-4.41988,-4.000665,-14.115213,-0.70651346,yes
-49.76124,157.3536,-74.83969,46.767616,-45.93261,17.986122,-28.304962,14.148576,-17.84277,3.98512,-0.46161342,-10.500773,1.0525961,yes
-46.94655,168.49188,-70.39463,47.681618,-47.399216,19.70027,-28.316935,15.821578,-13.041793,0.18661405,1.3938603,-8.708664,-0.48516095,yes
-48.54309,164.74857,-70.21537,50.943653,-45.00211,22.783125,-28.50524,16.907286,-12.820414,1.6132077,0.6756084,-8.573256,-0.08858422,yes
-49.359554,161.34673,-66.703606,50.203342,-45.12317,23.60062,-28.559736,15.884109,-12.511909,0.9903736,-0.88423103,-7.5263066,1.6367131,yes
-58.593014,136.982,-86.5876,40.220844,-50.41936,25.794588,-24.511726,21.65027,-17.659748,5.801814,-6.043919,-18.89126,-2.2630668,yes
-62.634422,167.08955,-84.02585,36.27291,-35.527496,26.644814,-20.272326,17.40024,-14.971329,2.1992738,-3.2805066,-13.8181305,-4.5847845,yes
-80.04214,153.0583,-73.35373,44.349308,-39.503185,27.343637,-23.789783,18.165861,-16.39151,3.5402231,-2.507578,-15.072843,-5.1111326,yes
-60.003845,132.61546,-85.53855,51.544212,-53.58032,25.633327,-32.555733,21.75895,-18.419731,5.327502,7.990132,-8.24953,7.5979323,yes
-73.02584,131.10445,-76.86626,57.227047,-39.1957,14.635426,-34.43943,16.188047,-12.004902,8.571573,5.6968207,-6.693165,5.696096,yes
-69.99411,134.81358,-85.89727,47.715595,-55.579433,26.383331,-28.397923,21.397808,-17.477753,7.229252,8.092195,-7.065597,6.2398667,yes
-61.154606,136.7088,-82.31439,53.40299,-47.374546,17.918846,-39.34009,14.892533,-15.196406,1.6175575,2.9470966,-9.464546,3.8027666,yes
-56.636116,134.13016,-93.99989,20.618505,-64.4076,18.55457,-28.51136,20.155745,-3.7248247,9.392056,18.705221,-7.7351646,1.9396006,yes
-79.20957,141.21967,-79.85911,56.849052,-52.023888,36.490257,-32.00624,22.025711,-6.061541,4.2411704,4.883205,-9.568435,0.78407955,yes
-50.40473,136.91843,-68.62988,62.79611,-45.91107,36.92092,-34.44904,16.964228,-11.34024,-5.440689,0.13094693,-8.281982,3.28512,yes
-51.54692,137.11967,-72.49812,44.181816,-55.499317,22.689142,-20.724106,16.071215,-12.264037,4.0967455,9.993284,-6.4823713,4.7173376,yes
-41.816994,159.99393,-71.18294,48.762123,-67.449005,20.093761,-21.756907,23.501093,-15.387255,3.7936358,13.530913,-0.6071114,8.007686,yes
-41.677517,154.88545,-69.58476,45.116375,-62.25509,18.05942,-16.504805,17.212418,-10.9765215,5.0675116,16.872694,1.3377221,6.670605,yes
-40.849236,158.90672,-74.861435,44.552742,-60.77334,25.855883,-21.651367,16.766964,-14.015919,5.105011,17.368818,-3.9036372,2.2999823,yes
-67.121475,134.20952,-81.775894,55.533615,-53.168877,27.402235,-32.052998,19.490545,-17.583376,3.7364125,6.313662,-5.3264003,7.83829,yes
-81.51104,133.70734,-81.389694,54.149372,-47.578728,16.794834,-33.64208,14.646565,-9.8253145,9.125734,5.951836,-7.4587107,4.7484426,yes
-64.009636,143.54584,-83.30793,65.08084,-45.28044,27.385607,-36.24725,22.939445,-10.662786,5.76849,7.5945106,-3.9528131,8.760397,yes
-38.46913,155.1617,-90.835686,55.57962,-50.09538,21.904932,-37.929676,18.641384,-10.455704,5.271982,6.95257,-8.228273,7.358886,yes
-48.481377,118.1884,-105.60322,21.558496,-65.69995,22.016106,-18.00124,18.218555,-8.8761,5.5662727,-2.191057,-11.615707,2.8334515,yes
-76.91045,128.74306,-114.55578,27.551134,-57.987732,19.802065,-23.643784,18.604334,-14.541037,5.7348113,4.0332875,-10.243153,8.589063,yes
-35.537758,161.2336,-62.23436,64.25036,-30.918911,44.08954,-24.396374,16.367874,-5.466349,7.2819767,1.8026431,-3.1800225,5.311628,yes
-23.742004,158.93527,-69.37545,64.51036,-30.641998,44.633026,-24.607542,17.641056,-4.1971793,7.326828,3.3601823,-4.4834237,4.652824,yes
-27.566124,171.12245,-70.20167,50.23911,-36.02456,37.962765,-19.281792,16.268202,-2.026757,9.505915,4.622163,-4.478641,1.4213595,yes
-33.829823,159.56108,-66.758415,63.05323,-29.426813,44.49764,-21.698336,16.767529,-2.548885,6.3632345,1.8842839,-4.3418083,5.753761,yes
-32.934525,174.60382,-66.48654,49.317173,-46.21978,32.677765,-19.599594,14.6508255,-7.2359934,8.149433,6.122705,0.03884019,10.060722,yes
-41.266438,166.01938,-58.554276,47.962723,-39.73686,31.953552,-18.333357,15.107143,-8.933143,4.8471785,6.200859,-2.6752682,7.3368664,yes
-40.74861,168.47214,-65.87465,53.588326,-32.4531,31.84861,-24.901855,14.532127,-8.441626,7.060647,1.3432767,-11.724036,-1.2647618,yes
-33.93329,170.34465,-71.98738,40.92258,-41.41229,33.324722,-20.545874,13.841316,-6.651899,7.0809193,1.3462116,-12.561302,-3.0536456,yes
-56.95893,169.20573,-63.86322,56.743954,-33.6579,38.666496,-20.867203,14.262791,-2.8196266,8.4043455,3.5944266,-5.5992346,1.3116964,yes
-54.408646,155.79266,-66.2331,66.32578,-30.164248,45.29235,-24.853767,18.562302,-2.0082936,4.4897676,3.793015,-4.604701,4.967889,yes
-37.41223,161.24808,-63.91126,63.967968,-30.324917,38.696465,-25.348528,14.731865,-2.4824388,7.386717,3.3863652,-6.759846,1.4701233,yes
-38.826885,167.43074,-71.66974,58.25263,-34.51603,40.319637,-18.361588,16.47228,-0.6576132,9.234137,4.6731606,-6.422154,2.1324883,yes
-51.988792,160.92473,-63.92962,63.564476,-31.89586,39.114235,-18.288977,18.091255,-2.0413077,6.457589,3.0805378,-6.7472796,6.264855,yes
-62.927433,163.03731,-63.43837,44.71648,-56.41696,15.539284,-2.2002337,13.829599,-14.259464,9.169736,9.578269,-4.4268985,13.703153,yes
-68.87345,159.39615,-54.462223,46.816986,-39.573055,28.189459,-15.164412,10.381117,-7.4212046,3.3089478,6.4035454,-4.271671,3.7926512,yes
-56.888657,162.1805,-65.54029,46.268337,-42.66473,32.620632,-24.88314,12.992575,-6.660773,4.5350256,5.151117,-10.870299,-6.7974834,yes
-74.362724,159.3134,-66.895424,44.33579,-36.561096,27.903456,-21.72142,10.152197,-4.110145,8.048762,7.192939,-11.615021,-6.579406,yes
-71.175674,154.30916,-76.12781,42.201813,-41.953312,32.748226,-15.473411,15.657717,-0.15831323,7.882452,4.9297442,-7.5947313,1.2681631,yes
-68.709175,170.30324,-108.6349,31.03417,-51.8424,37.974087,-6.0322776,19.928793,-0.18930224,4.421553,3.472176,-5.8751597,6.057004,yes
-82.367775,171.76282,-72.95476,48.688965,-39.738167,37.586483,-15.581627,17.538017,-0.30095106,7.443269,5.113378,-5.6341777,1.9519001,yes
-64.414734,167.74294,-66.13264,60.257175,-31.741268,39.033974,-18.049805,17.084562,-1.4887366,6.283128,4.3474307,-7.501276,1.0677274,yes
-57.286434,167.53677,-58.430767,59.403698,-37.798714,31.341042,-14.08686,18.387756,-6.262836,5.189297,3.6866121,-7.9602613,6.1494446,yes
-65.85696,167.51274,-61.55602,45.76367,-48.187782,14.186004,-2.1381054,14.127372,-16.0096,8.975815,12.535346,-4.490018,12.007802,yes
-70.842705,157.38155,-62.279278,48.803005,-31.155643,29.460411,-24.609968,12.3446665,-9.7862015,2.8407729,2.6787665,-8.1219425,-1.1767315,yes
-70.0751,165.82686,-65.68331,49.960712,-37.081814,28.91069,-24.945482,9.027571,-10.017137,4.380276,-1.012822,-13.615342,-5.903125,yes
-71.72707,156.8534,-84.33466,34.99656,-49.70856,27.293886,-13.327613,11.627579,-6.0282235,9.778093,3.376484,-12.900009,-2.7827592,yes
-74.958954,152.5382,-102.95085,6.6313405,-48.638035,27.798752,-4.3832045,9.26516,-10.087906,5.0926294,6.1280293,-10.526437,10.6889515,yes
-116.1721,149.93248,-104.49884,9.941688,-41.046005,15.6757345,-9.658491,1.9975443,-7.172999,5.2119093,5.9773912,-9.816106,7.793796,yes
-32.35816,171.48029,-72.68637,38.139378,-40.805466,26.29503,-18.260675,21.423122,-9.696185,9.13128,6.395348,0.044041324,7.152872,yes
-37.617813,168.29617,-72.448456,30.549887,-52.421326,21.5579,-15.311165,24.174654,-10.586571,12.083839,8.26161,2.479756,8.1685705,yes
-38.064568,163.9058,-97.50208,17.084833,-48.202915,24.373344,-11.122762,24.406076,-5.3901963,12.154431,5.5877585,-1.5107875,4.386424,yes
-56.86443,160.68837,-88.85572,23.973251,-40.165356,19.07306,-20.342049,11.5370865,-1.1155626,10.562032,-4.036301,-21.279688,-6.996229,yes
-53.555954,157.74672,-76.79842,40.831123,-39.58126,30.069527,-22.725374,17.332125,-4.8671064,13.304857,-2.457277,-17.180126,-4.4961004,yes
-52.760464,162.00105,-91.27766,30.782087,-39.95846,29.293503,-22.28609,16.874027,-8.261316,9.806784,-0.7800197,-17.041412,-4.5804243,yes
-59.194477,161.18721,-86.57902,36.956604,-40.240776,17.217644,-25.796087,12.172756,-5.453206,12.4193,-4.7298145,-21.582926,-6.1744895,yes
-57.74275,169.41057,-102.20855,22.249437,-41.080715,23.886145,-21.855047,17.010754,-5.3722076,6.7343917,-1.8084791,-16.144547,-5.5850396,yes
-52.40617,156.22238,-72.47836,51.559196,-38.919518,31.705732,-33.53608,21.722652,-11.283162,6.3088865,-2.7725003,-13.772751,-2.0185394,yes
-47.191914,155.82503,-77.10476,51.437378,-29.363642,34.727444,-32.71572,21.63037,-11.670257,3.9684157,0.66095066,-9.557931,1.8252578,yes
-40.11246,158.51508,-78.44169,57.604034,-39.793858,37.24813,-36.889988,23.060066,-14.915152,5.211922,-1.1061249,-9.3782015,2.3085258,yes
-37.184586,168.32193,-77.36319,48.98207,-41.12475,26.245834,-32.099865,19.541346,-13.623201,3.37837,1.8833404,-9.852206,0.3444972,yes
-29.332237,151.47064,-75.95846,45.14111,-39.01628,32.94415,-33.86061,16.099335,-14.607806,6.2097235,-3.3440819,-14.042331,-3.0533986,yes
-51.388348,171.28581,-67.142975,28.716402,-53.225502,10.802268,-18.718006,16.710403,-19.61671,6.278229,7.3576307,-4.7619424,7.8072877,yes
-58.556683,176.6685,-72.91651,20.683369,-50.413094,14.822766,-14.275506,17.471104,-12.038291,7.8418684,8.116736,-7.1553326,0.10356352,yes
-58.573166,176.12961,-70.351845,25.004948,-50.61129,14.282257,-16.059875,18.413641,-15.02899,6.262912,10.609501,-3.6893537,3.297143,yes
-58.756573,170.71494,-72.99698,34.659397,-45.32349,20.339762,-25.494272,19.39073,-18.104244,3.4353182,9.519418,-7.592351,-2.7555885,yes
-61.813557,147.75958,-113.90321,10.2883,-41.703846,16.677559,-24.519753,22.698494,-19.510082,3.6098945,3.9843159,-18.669739,3.1476452,yes
-85.67231,142.1052,-150.61124,-5.544243,-40.143677,13.429451,-22.57701,21.487919,-2.625886,-2.8600922,-7.5052385,-14.69359,1.6415612,yes
-50.81779,160.65086,-73.78331,46.20769,-34.76093,14.993399,-26.973795,25.679716,-20.167736,3.259825,10.210356,-8.736324,0.2737658,yes
-46.177456,158.79793,-84.62308,41.872993,-32.360035,12.397083,-28.860413,19.667734,-18.451284,6.5176225,5.2119145,-13.634576,-4.6030912,yes
-56.596157,160.82666,-83.41752,52.541367,-28.12494,8.205435,-37.439137,22.033598,-16.523476,4.4501915,6.6304555,-10.499703,-2.17279,yes
-59.74208,157.98138,-80.88478,39.579277,-31.385561,7.6963944,-24.568316,18.544193,-20.271471,9.700374,1.4567268,-13.964408,-2.6970139,yes
-84.5207,155.04272,-65.16214,55.30716,-28.940178,20.382212,-34.08821,18.36988,-3.364734,8.302386,1.4666189,-9.757131,-1.7533908,yes
-61.576103,150.58699,-60.676003,47.599262,-31.38066,28.138645,-27.06753,17.916084,-10.677827,7.83292,0.0954557,-12.692482,-4.067922,yes
-61.83828,153.60033,-61.25628,46.445522,-30.477013,32.918373,-26.09686,20.657518,-8.6298275,6.3264275,0.23735903,-10.421522,-3.4646854,yes
-46.957436,144.9838,-65.39814,44.588272,-42.39616,27.714457,-23.342533,13.149435,-15.658358,14.948513,-2.0327232,-16.537516,-6.77092,yes
-46.086205,164.95793,-85.954254,30.284428,-38.655064,11.175196,-28.059786,16.587412,-11.201321,10.749996,2.4736557,-11.189724,-1.740911,yes
-46.09539,157.19414,-87.004265,31.334417,-36.291397,23.486393,-31.104473,21.600935,-7.3154488,9.125102,1.6932614,-9.001397,-1.0904517,yes
-74.433,155.8659,-71.468796,27.732368,-38.089947,14.951959,-14.475141,13.786974,-16.961126,11.466511,6.9284825,-6.6531568,0.9399381,yes
-76.95166,156.1356,-67.96317,43.260555,-35.16393,12.371716,-24.942528,17.870865,-18.890999,8.63954,1.2664424,-14.558475,-1.9867268,yes
-70.16155,161.1683,-86.94369,41.86833,-32.214474,10.612053,-20.68663,20.037174,-17.030457,5.398283,5.862447,-15.572204,-3.5092757,yes
-78.63699,160.9517,-85.96855,47.889168,-26.122889,-1.7609575,-27.242826,13.415603,-12.487748,8.109001,4.024552,-11.299119,-1.7867117,yes
-71.5477,164.64893,-82.2094,41.520267,-29.03522,8.639178,-17.658525,22.126585,-15.325984,2.139493,8.62481,-12.960747,-5.4978323,yes
-91.22897,164.05838,-64.41772,48.71078,-24.799204,16.183723,-28.47767,15.569771,-8.487801,3.6499403,-2.5257864,-9.301942,0.37679306,yes
-62.231266,155.64288,-61.73073,58.974083,-36.203587,39.509605,-32.127335,23.779835,-12.926991,2.0664434,-0.46221578,-10.711457,-0.14123647,yes
-62.703808,159.41241,-63.542667,43.43756,-30.55024,27.821619,-26.511812,17.367018,-9.385612,5.2192535,1.9658775,-12.158992,-5.5504904,yes
-33.72509,144.2294,-62.660244,57.89321,-42.247177,34.34061,-34.493866,17.303917,-14.493295,9.270753,-2.932579,-14.195233,-1.4860227,yes
-45.100872,170.35475,-69.78902,36.41527,-49.23273,18.80148,-25.22754,18.212334,-17.404823,4.5472126,4.626839,-5.884119,4.908454,yes
-53.30975,178.28844,-67.06095,36.679253,-49.944946,22.653482,-21.841177,23.092896,-12.564412,6.344672,5.6940174,-6.3670936,1.5283757,yes
-42.149067,156.76472,-78.52198,34.92773,-45.566025,18.33069,-29.810915,23.501844,-11.286439,10.986179,0.59412336,-10.214311,1.5138645,yes
-110.73257,144.15327,-93.67919,10.084812,-50.83417,1.511495,-37.570404,-4.856735,-13.257782,4.1548142,-0.79946536,-14.788082,-10.125154,no
-61.387074,158.79517,-81.57963,27.693422,-41.942055,17.618828,-32.16383,5.8319106,-17.654999,-0.8786534,-0.6822587,-10.402156,-2.9208496,no
-46.91263,157.95033,-65.82392,58.613792,-29.371143,30.58981,-37.242626,12.2620535,-19.776493,-3.4245193,-5.028428,-9.852576,2.829307,no
-40.53754,158.71754,-58.57738,52.8934,-28.473455,23.738338,-31.969963,9.484599,-16.457714,-3.1206646,-4.322461,-9.8610115,1.6300325,no
-43.09683,160.92636,-61.30094,59.040264,-29.493483,29.6452,-33.54813,13.929528,-18.326458,-3.1437223,-4.5581527,-9.123967,4.031269,no
-44.197887,161.01503,-64.72297,58.839664,-30.995705,29.627481,-35.200275,14.287839,-17.878891,-4.1536093,-6.736697,-10.7339,5.050859,no
-39.354794,157.98366,-68.32883,56.191242,-28.667322,30.897566,-36.103638,12.057204,-18.645718,-3.6456568,-5.4697847,-9.900302,4.0695486,no
-41.587143,160.90372,-64.93778,55.052723,-28.960678,34.516106,-33.446186,13.298239,-18.836664,-3.8908205,-3.1964028,-6.0712714,5.3370476,no
-29.844618,170.0164,-67.50586,45.827503,-34.34878,26.31538,-38.48367,9.894896,-14.033318,2.763504,-1.6601117,-12.15431,-2.0273128,no
-71.84344,157.51529,-74.85197,40.730946,-41.60385,2.812643,-31.739513,16.811201,-22.298965,0.47341403,3.7087858,-5.160452,4.7202916,no
-90.961,164.16553,-71.15844,42.736713,-48.493465,14.384244,-31.5798,15.508052,-15.866926,-3.5659316,7.3050346,-3.99745,3.9215138,no
-103.44261,166.79608,-67.816246,36.33442,-30.875605,16.240288,-38.893047,5.9569826,-12.135201,-1.2095245,5.1313233,-3.8606043,6.8466587,no
-68.93936,168.5583,-65.19321,56.09211,-20.34616,17.981606,-24.563911,11.762103,-9.8755045,1.4818578,-1.4940909,-4.6135254,3.830245,no
-40.42176,162.99358,-74.275604,56.828148,-32.488834,15.028181,-31.300991,13.815003,-13.697805,0.45116767,-2.9506724,-5.4496164,2.5637126,no
-63.42826,182.72145,-75.95566,43.377377,-29.57796,12.036266,-29.911774,12.016978,-15.366013,3.347889,-4.25438,-9.967428,2.297313,no
-88.261246,189.1636,-78.67017,42.99457,-25.041077,9.909856,-23.483908,8.924249,-13.240942,-0.55187976,-5.4315495,-9.39025,2.8584256,no
-53.175,164.65433,-76.09858,32.14038,-43.49264,-5.2363906,-24.386272,7.964991,-30.310396,-1.2151593,-5.1233172,-13.156016,8.123919,no
-72.60223,162.56544,-74.60733,20.158354,-43.53392,-0.89104986,-17.893736,5.212301,-29.355543,0.1365205,2.2191133,-10.548809,3.3012962,no
-67.89732,160.4979,-76.23872,27.93193,-49.767513,-2.0336466,-18.7274,4.7611356,-36.26972,-2.585544,-5.080518,-9.706758,12.209424,no
-62.11488,161.76854,-80.92268,37.785053,-32.911728,-2.4256988,-36.677303,-1.4867913,-27.82346,-0.48624027,-8.89429,-16.763159,-2.992585,no
-75.50918,159.84198,-92.86616,27.70512,-39.53153,-2.6826792,-30.294195,0.29544818,-21.521778,3.2684336,-6.494729,-12.520878,-3.0018559,no
-69.30879,161.88684,-79.54767,30.542023,-31.199427,-2.2677147,-35.33237,0.030717645,-20.579634,-1.449804,-8.295367,-13.994305,-0.8058041,no
-43.46051,152.26671,-92.258705,34.666676,-36.44019,9.237252,-32.584354,9.048881,-22.30358,-1.3138217,-8.401427,-12.312954,2.1043499,no
-52.980515,160.58545,-87.021545,34.017117,-29.584852,0.8687451,-40.343353,4.7369547,-13.172846,-2.2498717,-9.323634,-8.115996,1.8271903,no
-45.703766,165.00719,-80.369354,31.925724,-25.818604,6.606476,-39.422512,8.187941,-11.5055065,-1.9599571,-7.983139,-9.117242,0.22359361,no
-33.119022,160.41718,-90.85458,38.93472,-29.544716,10.894427,-36.307003,11.328664,-13.456878,-1.0180314,-9.611704,-11.988175,0.86215365,no
-39.72202,153.71088,-95.568436,41.715736,-36.30243,10.08475,-39.594944,9.067389,-21.54279,-1.1523783,-10.352791,-10.847724,7.0746036,no
-40.87741,150.54027,-92.477325,50.381325,-34.020454,19.56332,-39.394974,9.788493,-22.726458,-2.8552322,-11.44445,-12.135928,6.200242,no
-55.77651,152.08107,-76.22019,37.704937,-34.260113,8.3677635,-25.845167,4.5229325,-24.12164,-3.500739,-9.969911,-12.668701,7.7420225,no
-85.854614,170.73682,-73.88921,21.90554,-43.79285,-2.7716613,-13.189091,2.6530282,-32.255695,-0.51638675,0.90262485,-8.28477,6.060818,no
-101.9973,182.33665,-54.485493,22.411041,-34.412823,-8.752637,-15.39142,3.3459165,-26.946922,-7.6961284,-6.978219,-9.026387,7.698396,no
-98.62244,170.6932,-50.44478,33.614136,-27.048233,1.8935132,-23.93964,2.9411647,-21.194954,-5.284249,-9.306283,-13.677716,4.162079,no
-69.65686,165.95409,-72.52745,34.829216,-30.165327,6.1538987,-33.74231,3.35289,-17.370316,-1.2394636,-8.563719,-9.26755,1.6649472,no
-69.2144,161.75322,-73.92805,31.949781,-22.211208,4.1280704,-30.38184,1.8592751,-17.058788,0.2779265,-8.540826,-12.6809,-0.013381767,no
-133.19647,188.85622,-72.178215,30.021286,-13.346965,5.858255,-23.072386,-3.1736069,-15.163251,-4.045938,-9.023156,-13.916988,-4.3987746,no
